"Property id","City","Location","Plot Number","Size","Floor","Accommodation","Possession","Price","Facing","PARK FACING","Corner","Description","Title","Builder name","Contact","Editor Choice","Folder Name","PHOTO TYPE","Image Link","THUMBNAL","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C339","300","4th","4BHK","READY","3.6","WEST","NO","NO"," Near Golf Course Road
 Walking Distance to Vyapar Kendra Market
 500 mtr Distance Galleria Market
 250 mtr Distance Supermart Market
 1 KM Distance from HUDA City Center Metro Station
1 KM Distance From Fortis Hospital
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
 Chimney & Hob with Exhaust FAN","4BHK Super Ultra Luxury Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","8448826668","9654741200","","C339/SL1","360 DEGREE","https://drive.google.com/drive/folders/1e_kbSA6OSEOoCi37k91gOtV0aZfWy9fS?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C439","300","1st","4BHK","READY","3.75","NORTH","NO","NO"," Near Golf Course Road
 Walking Distance to Vyapar Kendra Market
 500 mtr Distance Galleria Market
 250 mtr Distance Supermart Market
 1 KM Distance from HUDA City Center Metro Station
1 KM Distance From Fortis Hospital
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
 Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor for Sale in Sushant Lok-1,Gurgaon","AHUJA BUILDER","9810068275","","C339/SL1","360 DEGREE","https://drive.google.com/drive/folders/1e_kbSA6OSEOoCi37k91gOtV0aZfWy9fS?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C638","215","2nd","3BHK","READY","2.35","EAST","NO","NO"," Near Golf Course Road
 Walking Distance to Vyapar Kendra Market
 500 mtr Distance Galleria Market
 250 mtr Distance Supermart Market
 1 KM Distance from HUDA City Center Metro Station
1 KM Distance From Fortis Hospital
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
 Chimney & Hob with Exhaust FAN","3BHK Super Ultra Luxury Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","PARVEEN CHANDA","9811040340","","C638/SL1","360 DEGREE","https://drive.google.com/drive/folders/13ktHGAUvpwe2JplGYDmmhneMnoxqwBze?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C815","215","1st","3BHK","READY","2.25","WEST","YES","NO"," Near Golf Course Road
 Walking Distance to Vyapar Kendra Market
 500 mtr Distance Galleria Market
 250 mtr Distance Supermart Market
 1 KM Distance from HUDA City Center Metro Station
1 KM Distance From Fortis Hospital
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
 Chimney & Hob with Exhaust FAN","3BHK  Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","HARSH BHUTANI","9810970080","","C815/SL1","360 DEGREE","https://drive.google.com/drive/folders/1E5k8s5SHdv2Ja6gsu_x1-ghJTY7zTF32?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C886","215","1st","3BHK","READY","2.3","SOUTH","NO","NO"," Near Golf Course Road
 Walking Distance to Vyapar Kendra Market
 500 mtr Distance Galleria Market
 250 mtr Distance Supermart Market
 1 KM Distance from HUDA City Center Metro Station
1 KM Distance From Fortis Hospital
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
 Chimney & Hob with Exhaust FAN","3BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","KULWANT","9891088713","","C815/SL1","360 DEGREE","https://drive.google.com/drive/folders/1E5k8s5SHdv2Ja6gsu_x1-ghJTY7zTF32?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C887","215","1st","3BHK","READY","2.3","SOUTH","NO","NO"," Near Golf Course Road
 Walking Distance to Vyapar Kendra Market
 500 mtr Distance Galleria Market
 250 mtr Distance Supermart Market
 1 KM Distance from HUDA City Center Metro Station
1 KM Distance From Fortis Hospital
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
 Chimney & Hob with Exhaust FAN","3BHK Luxury Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","TARUN AGGARWAL","8700542318","","C887/SL1","360 DEGREE","https://drive.google.com/drive/folders/1XJkLpSMh0O1bnBru5d3QuDvXPgft8erP?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C1090D","215","2nd","3BHK","READY","2.25","WEST","YES","NO"," Near Golf Course Road
 Walking Distance to Vyapar Kendra Market
 500 mtr Distance Galleria Market
 250 mtr Distance Supermart Market
 1 KM Distance from HUDA City Center Metro Station
1 KM Distance From Fortis Hospital
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
 Chimney & Hob with Exhaust FAN","3BHK Prime  Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","HARSH BHUTANI","9810970080","","C1090D/SL1","360 DEGREE","https://drive.google.com/drive/folders/1Q7YfhQdgzeP3dwYrYtG2qBy-ddS6OQ3R?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C1090D","215","3rd","3BHK","READY","2.25","WEST","YES","NO"," Near Golf Course Road
 Walking Distance to Vyapar Kendra Market
 500 mtr Distance Galleria Market
 250 mtr Distance Supermart Market
 1 KM Distance from HUDA City Center Metro Station
1 KM Distance From Fortis Hospital
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
 Chimney & Hob with Exhaust FAN","3BHK Prime  Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","HARSH BHUTANI","9810970080","","C1090D/SL1","360 DEGREE","https://drive.google.com/drive/folders/1Q7YfhQdgzeP3dwYrYtG2qBy-ddS6OQ3R?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C1601","215","2nd","3BHK","READY","2.15","SOUTHEAST","YES","NO"," Near Golf Course Road
 Walking Distance to Vyapar Kendra Market
 500 mtr Distance Galleria Market
 250 mtr Distance Supermart Market
 1 KM Distance from HUDA City Center Metro Station
1 KM Distance From Fortis Hospital
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
 Chimney & Hob with Exhaust FAN","3BHK Super Ultra Luxury  Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","SANJAY KATURIA","9910013732","","C1601/SL1","360 DEGREE","https://drive.google.com/drive/folders/1r9glilSBpubUKIl7c5R0fm3y2qYgIr5x?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C1608","215","1st","3BHK","READY","2","SOUTHEAST","NO","Y"," Near Golf Course Road
 Walking Distance to Vyapar Kendra Market
 500 mtr Distance Galleria Market
 250 mtr Distance Supermart Market
 1 KM Distance from HUDA City Center Metro Station
1 KM Distance From Fortis Hospital
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
 Chimney & Hob with Exhaust FAN","3BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","DINESH THAKUR","9811725285","","C1601/SL1","360 DEGREE","https://drive.google.com/drive/folders/1SS_-1ht7a0S2CUuS2NnOHe1fD82Uni8G?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C1608","215","3rd","3BHK","READY","1.8","SOUTHEAST","NO","Y"," Near Golf Course Road
 Walking Distance to Vyapar Kendra Market
 500 mtr Distance Galleria Market
 250 mtr Distance Supermart Market
 1 KM Distance from HUDA City Center Metro Station
1 KM Distance From Fortis Hospital
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
 Chimney & Hob with Exhaust FAN","3BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","DINESH THAKUR","9811725285","","C1608/SL1","360 DEGREE","https://drive.google.com/drive/folders/1SS_-1ht7a0S2CUuS2NnOHe1fD82Uni8G?usp=share_link","","","","","","","",""
"","GURGAON","SECTOR 43","922","204","1st","3BHK","READY","1.85","SOUTHEAST","NO","NO","	Near Golf Course Road
	Near Rapid Metro
	Near Galleria Market
	Near Supermart Market
	Wardrobe in Each Room with attached washrooms
	Modular Kitchen
	Italian Marble
	Chimney & Hob with Exhaust FAN","3BHK Brand New Builder Floor Availabe for Sale in Sector-43,Gurgaon","VISHESH TOKAS","9810092479","","922 SEC 43","360 DEGREE","https://drive.google.com/drive/folders/1uJXZu-zHiu6NJrvYpHrjdSNmgHRA9m9S?usp=share_link","","","","","","","",""
"","GURGAON","SECTOR 28","127","204","1st","3BHK","READY","2.7","EAST","NO","NO","	Near Golf Course Road
	Near Rapid Metro
	Near Galleria Market
	Near Supermart Market
	Wardrobe in Each Room with attached washrooms
	Modular Kitchen
	Italian Marble
	Chimney & Hob with Exhaust FAN","3BHK Brand New Builder Floor Availabe for Sale in Sector-28,Gurgaon","GAURAV","9810145657","","127 SEC 28","NORMAL","https://drive.google.com/drive/folders/1wkfAqRYXlde4NJgKGx88AkRhalQfNgxN?usp=share_link","","","","","","","",""
"","GURGAON","DLF PHASE 4","5512","360","2nd","4BHK","READY","4.25","SOUTHEAST","NO","NO"," Near Golf Course Road
 Near Rapid Metro
 Near Galleria Market
 Near Supermart Market
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
 Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor for Sale in DLF-4,Gurgaon","RUPESH","8010720001","YES","5512 DLF4","360 DEGREE","https://drive.google.com/drive/folders/1QXbxGB238HlrkoWbDdt6HiJAcVZ85kFi?usp=share_link","","","","","","","",""
"","GURGAON","DLF PHASE 4","5512","360","4th","4BHK","READY","5.3","SOUTHEAST","NO","NO"," Near Golf Course Road
 Near Rapid Metro
 Near Galleria Market
 Near Supermart Market
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
 Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor for Sale in DLF-4,Gurgaon","RUPESH","8010720001","YES","5512 DLF4","360 DEGREE","https://drive.google.com/drive/folders/1QXbxGB238HlrkoWbDdt6HiJAcVZ85kFi?usp=share_link","","","","","","","",""
"","GURGAON","DLF PHASE 2","L11/3","330","1st","4BHK","READY","4.3","SOUTH","NO","NO","  Near Golf Course Road
 Near Rapid Metro
  Near MG Road
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Ultra Luxury Brand New Builder Floor Availabe for Sale in DLF-2,Gurgaon","PANKAJ ROHRA","9871600200","","L11/3 DLF2","NORMAL","https://drive.google.com/drive/folders/1wUZ9CLuVw372JmzfaNirXiV_xOSwkEBn?usp=share_link","","","","","","","",""
"","GURGAON","DLF PHASE 2","L11/3","330","3rd","4BHK","READY","4.1","SOUTH","NO","NO","  Near Golf Course Road
 Near Rapid Metro
  Near MG Road
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Ultra Luxury Brand New Builder Floor Availabe for Sale in DLF-2,Gurgaon","PANKAJ ROHRA","9871600200","","L11/3 DLF2","NORMAL","https://drive.google.com/drive/folders/1wUZ9CLuVw372JmzfaNirXiV_xOSwkEBn?usp=share_link","","","","","","","",""
"","GURGAON","DLF PHASE 2","L16/6","250","1st","3BHK","READY","2.65","SOUTHEAST","NO","NO","  Near Golf Course Road
 Near Rapid Metro
  Near MG Road
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
  Chimney & Hob with Exhaust FAN","3BHK Ultra Luxury Brand New Builder Floor Availabe for Sale in DLF-2,Gurgaon","GAURAV GUPTA","9899805735","","L16/6 DLF2","360 DEGREE","https://drive.google.com/drive/folders/1QCWMjx5n_h2F8Q6Acy7_DKyc1PnOx4iE?usp=share_link","","","","","","","",""
"","GURGAON","DLF PHASE 2","L16/6","250","2nd","3BHK","READY","2.55","SOUTHEAST","NO","NO","  Near Golf Course Road
 Near Rapid Metro
  Near MG Road
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
  Chimney & Hob with Exhaust FAN","3BHK Ultra Luxury Brand New Builder Floor Availabe for Sale in DLF-2,Gurgaon","GAURAV GUPTA","9899805735","","L16/6 DLF2","360 DEGREE","https://drive.google.com/drive/folders/1QCWMjx5n_h2F8Q6Acy7_DKyc1PnOx4iE?usp=share_link","","","","","","","",""
"","GURGAON","DLF PHASE 2","L16/6","250","3rd","3BHK","READY","2.55","SOUTHEAST","NO","NO","  Near Golf Course Road
 Near Rapid Metro
  Near MG Road
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
  Chimney & Hob with Exhaust FAN","3BHK Ultra Luxury Brand New Builder Floor Availabe for Sale in DLF-2,Gurgaon","GAURAV GUPTA","9899805735","","L16/6 DLF2","360 DEGREE","https://drive.google.com/drive/folders/1QCWMjx5n_h2F8Q6Acy7_DKyc1PnOx4iE?usp=share_link","","","","","","","",""
"","GURGAON","DLF PHASE 2","L16/6","250","4th","3BHK","READY","2.85","SOUTHEAST","NO","NO","  Near Golf Course Road
 Near Rapid Metro
  Near MG Road
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
  Chimney & Hob with Exhaust FAN","3BHK Ultra Luxury Brand New Builder Floor Availabe for Sale in DLF-2,Gurgaon","GAURAV GUPTA","9899805735","","L16/6 DLF2","360 DEGREE","https://drive.google.com/drive/folders/1QCWMjx5n_h2F8Q6Acy7_DKyc1PnOx4iE?usp=share_link","","","","","","","",""
"","GURGAON","DLF PHASE 1","C11/1A","400","2nd","3BHK","READY","4.75","NORTHWEST","NO","NO"," Near Golf Course Road
 Near Rapid Metro
 Near Galleria Market
 Near Supermart Market
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
 Chimney & Hob with Exhaust FAN","3BHK Ultra Luxury Brand New Builder Floor Availabe for Sale in DLF-1,Gurgaon","SABHARWAL","9811081738","","C11/1A DLF1","360 DEGREE","https://drive.google.com/drive/folders/1_RkW89---a6IScfSfepm9lC7s0zCTQ-O?usp=share_link","","","","","","","",""
"","GURGAON","SECTOR 45","538","355","2nd","4BHK","READY","2.35","NORTHWEST","NO","NO","	Near Huda City Centre Metro Station
	Near Fortis Hospital
	5 Min. Driving Distance form NH-8
	5 Min Driving Distance from Sector-29 Market
	Wardrobe in Each Room with attached washrooms
	Modular Kitchen
	Italian Marble
	Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sector 45,Gurgaon","MAHESH MALPANI","9811068254","","538 SEC 45","NORMAL","https://drive.google.com/drive/folders/1d_RBVFd0du4V3CbGuxA_4pvO2qgYKllL?usp=share_link","","","","","","","",""
"","GURGAON","SECTOR 45","538","355","3rd","4BHK","READY","2.25","NORTHWEST","NO","NO","	Near Huda City Centre Metro Station
	Near Fortis Hospital
	5 Min. Driving Distance form NH-8
	5 Min Driving Distance from Sector-29 Market
	Wardrobe in Each Room with attached washrooms
	Modular Kitchen
	Italian Marble
	Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sector 45,Gurgaon","MAHESH MALPANI","9811068254","","538 SEC 45","NORMAL","https://drive.google.com/drive/folders/1d_RBVFd0du4V3CbGuxA_4pvO2qgYKllL?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","A174B","418","1st","4BHK","READY","4.25","NORTH","NO","NO"," Near Golf Course Road
 Walking Distance to Vyapar Kendra Market
 500 mtr Distance Galleria Market
 250 mtr Distance Supermart Market
 1 KM Distance from HUDA City Center Metro Station
1 KM Distance From Fortis Hospital
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
 Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","IQBAL MEHRA","9625893729","","A174B/SL1","360 DEGREE","https://drive.google.com/drive/folders/15mAgnJoKdsgybW2l5JNH6JAYbuM6dN7k?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","A174B","418","2nd","4BHK","READY","3.75","NORTH","NO","NO"," Near Golf Course Road
 Walking Distance to Vyapar Kendra Market
 500 mtr Distance Galleria Market
 250 mtr Distance Supermart Market
 1 KM Distance from HUDA City Center Metro Station
1 KM Distance From Fortis Hospital
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
 Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","IQBAL MEHRA","9625893729","","A174B/SL1","360 DEGREE","https://drive.google.com/drive/folders/15mAgnJoKdsgybW2l5JNH6JAYbuM6dN7k?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","A174B","418","3rd","4BHK","READY","3.75","NORTH","NO","NO"," Near Golf Course Road
 Walking Distance to Vyapar Kendra Market
 500 mtr Distance Galleria Market
 250 mtr Distance Supermart Market
 1 KM Distance from HUDA City Center Metro Station
1 KM Distance From Fortis Hospital
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
 Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","IQBAL MEHRA","9625893729","","A174B/SL1","360 DEGREE","https://drive.google.com/drive/folders/15mAgnJoKdsgybW2l5JNH6JAYbuM6dN7k?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","A174B","418","4th","4BHK","READY","3.9","NORTH","NO","NO"," Near Golf Course Road
 Walking Distance to Vyapar Kendra Market
 500 mtr Distance Galleria Market
 250 mtr Distance Supermart Market
 1 KM Distance from HUDA City Center Metro Station
1 KM Distance From Fortis Hospital
 Wardrobe in Each Room with attached washrooms
 Modular Kitchen
 Italian Marble
 Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","IQBAL MEHRA","9625893729","","A174B/SL1","360 DEGREE","https://drive.google.com/drive/folders/15mAgnJoKdsgybW2l5JNH6JAYbuM6dN7k?usp=share_link","","","","","","","",""
"","GURGAON","SECTOR 43","33","342","1st","4BHK","READY","3.25","NORTHEAST","NO","NO","	Near Golf Course Road
	Near Rapid Metro
	Near Galleria Market
	Near Supermart Market
	Wardrobe in Each Room with attached washrooms
	Modular Kitchen
	Italian Marble
	Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Available for Sale in SECTOR 43 Gurgaon","ANIL RANA","9810071749","","33 SEC 43","360 DEGREE","https://drive.google.com/drive/folders/1aim5FCmPl2_1BarWD_MiwmZbvPZgKaNd?usp=share_link","","","","","","","",""
"","GURGAON","SECTOR 43","33","342","2nd","4BHK","READY","3.25","NORTHEAST","NO","NO","	Near Golf Course Road
	Near Rapid Metro
	Near Galleria Market
	Near Supermart Market
	Wardrobe in Each Room with attached washrooms
	Modular Kitchen
	Italian Marble
	Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Available for Sale in SECTOR 43 Gurgaon","ANIL RANA","9810071749","","33 SEC 43","360 DEGREE","https://drive.google.com/drive/folders/1aim5FCmPl2_1BarWD_MiwmZbvPZgKaNd?usp=share_link","","","","","","","",""
"","GURGAON","SECTOR 43","33","342","3rd","4BHK","READY","3.25","NORTHEAST","NO","NO","	Near Golf Course Road
	Near Rapid Metro
	Near Galleria Market
	Near Supermart Market
	Wardrobe in Each Room with attached washrooms
	Modular Kitchen
	Italian Marble
	Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Available for Sale in SECTOR 43 Gurgaon","ANIL RANA","9810071749","","33 SEC 43","360 DEGREE","https://drive.google.com/drive/folders/1aim5FCmPl2_1BarWD_MiwmZbvPZgKaNd?usp=share_link","","","","","","","",""
"","GURGAON","SECTOR 43","33","342","4th","4BHK","READY","3.25","NORTHEAST","NO","NO","	Near Golf Course Road
	Near Rapid Metro
	Near Galleria Market
	Near Supermart Market
	Wardrobe in Each Room with attached washrooms
	Modular Kitchen
	Italian Marble
	Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Available for Sale in SECTOR 43 Gurgaon","ANIL RANA","9810071749","","33 SEC 43","360 DEGREE","https://drive.google.com/drive/folders/1aim5FCmPl2_1BarWD_MiwmZbvPZgKaNd?usp=share_link","","","","","","","",""
"","GURGAON","SECTOR 43","556","263","1st","3BHK","READY","2.5","EAST","NO","NO","	Near Golf Course Road
	Near Rapid Metro
	Near Galleria Market
	Near Supermart Market
	Wardrobe in Each Room with attached washrooms
	Modular Kitchen
	Italian Marble
	Chimney & Hob with Exhaust FAN","3BHK Brand New Builder Floor Available for Sale in SECTOR 43 Gurgaon","HARSH NARANG","9811120066","","556 SEC 43","360 DEGREE","https://drive.google.com/drive/folders/1Fjs6S40Lp9b9Y1JZbDmMOmobHxoad27f?usp=share_link","","","","","","","",""
"","GURGAON","SECTOR 43","692","204","1st","3BHK","READY","1.95","NORTHEAST","NO","NO","	Near Golf Course Road
	Near Rapid Metro
	Near Galleria Market
	Near Supermart Market
	Wardrobe in Each Room with attached washrooms
	Modular Kitchen
	Italian Marble
	Chimney & Hob with Exhaust FAN","3BHK luxury Brand New Builder Floor Available for Sale in SECTOR 43 Gurgaon","ASHISH","9910365009","","692 SEC 43","360 DEGREE","https://drive.google.com/drive/folders/1z_0xRR3-iDVZi2YksHZnIp4JEfIBp4cz?usp=share_link","","","","","","","",""
"","GURGAON","SECTOR 43","692","204","4th","3BHK","READY","2.1","NORTHEAST","NO","NO","	Near Golf Course Road
	Near Rapid Metro
	Near Galleria Market
	Near Supermart Market
	Wardrobe in Each Room with attached washrooms
	Modular Kitchen
	Italian Marble
	Chimney & Hob with Exhaust FAN","3BHK luxury Brand New Builder Floor Available for Sale in SECTOR 43 Gurgaon","ASHISH","9910365009","","692 SEC 43","360 DEGREE","https://drive.google.com/drive/folders/1z_0xRR3-iDVZi2YksHZnIp4JEfIBp4cz?usp=share_link","","","","","","","",""
"","GURGAON","SECTOR 43","725","263","1st","3BHK","READY","2.5","SOUTHEAST","NO","NO","	Near Golf Course Road
	Near Rapid Metro
	Near Galleria Market
	Near Supermart Market
	Wardrobe in Each Room with attached washrooms
	Modular Kitchen
	Italian Marble
	Chimney & Hob with Exhaust FAN","3BHK Brand New Builder Floor Available for Sale in SECTOR 43 Gurgaon","SUBODH KOTHARI","8826127788","","725 SEC 43","360 DEGREE","https://drive.google.com/drive/folders/1shY1DwZ1xYKe7B09oOj7ApTnld7wN4f5?usp=share_link","","","","","","","",""
"","GURGAON","SECTOR 43","725","263","2nd","3BHK","READY","2.4","SOUTHEAST","NO","NO","	Near Golf Course Road
	Near Rapid Metro
	Near Galleria Market
	Near Supermart Market
	Wardrobe in Each Room with attached washrooms
	Modular Kitchen
	Italian Marble
	Chimney & Hob with Exhaust FAN","3BHK Brand New Builder Floor Available for Sale in SECTOR 43 Gurgaon","SUBODH KOTHARI","8826127788","","725 SEC 43","360 DEGREE","https://drive.google.com/drive/folders/1shY1DwZ1xYKe7B09oOj7ApTnld7wN4f5?usp=share_link","","","","","","","",""
"","GURGAON","SECTOR 43","916","204","1st","3BHK","READY","1.9","SOUTHEAST","NO","NO","	Near Golf Course Road
	Near Rapid Metro
	Near Galleria Market
	Near Supermart Market
	Wardrobe in Each Room with attached washrooms
	Modular Kitchen
	Italian Marble
	Chimney & Hob with Exhaust FAN","3BHK luxury Brand New Builder Floor Available for Sale in SECTOR 43 Gurgaon","RAJ KHURANA","9871335353","","916 SEC 43","360 DEGREE","https://drive.google.com/drive/folders/1emCTg2bAr9TTCK-88fsCh-_0a1slRxLc?usp=share_link","","","","","","","",""
"","GURGAON","SECTOR 43","916","204","2nd","3BHK","READY","1.9","SOUTHEAST","NO","NO","	Near Golf Course Road
	Near Rapid Metro
	Near Galleria Market
	Near Supermart Market
	Wardrobe in Each Room with attached washrooms
	Modular Kitchen
	Italian Marble
	Chimney & Hob with Exhaust FAN","3BHK luxury Brand New Builder Floor Available for Sale in SECTOR 43 Gurgaon","RAJ KHURANA","9871335353","","916 SEC 43","360 DEGREE","https://drive.google.com/drive/folders/1emCTg2bAr9TTCK-88fsCh-_0a1slRxLc?usp=share_link","","","","","","","",""
"","GURGAON","SECTOR 43","1014","204","1st","3BHK","READY","2.4","NORTHWEST","NO","NO","	Near Golf Course Road
	Near Rapid Metro
	Near Galleria Market
	Near Supermart Market
	Wardrobe in Each Room with attached washrooms
	Modular Kitchen
	Italian Marble
	Chimney & Hob with Exhaust FAN","3BHK Brand New Builder Floor Available for Sale in SECTOR 43 Gurgaon","SS CHAUHAN","9811242008","","1014 SEC 43","360 DEGREE","https://drive.google.com/drive/folders/1x_HiRE9pDPQnQOupx4EDO2uKC2RJFK8B?usp=share_link","","","","","","","",""
"","GURGAON","SECTOR 42","491","204","1st","3BHK","READY","2.6","WEST","NO","NO","	Near Golf Course Road
	Near Rapid Metro
	Near Galleria Market
	Near Supermart Market
	Wardrobe in Each Room with attached washrooms
	Modular Kitchen
	Italian Marble
	Chimney & Hob with Exhaust FAN","3BHK Brand New Builder Floor Available for Sale in SECTOR 42 Gurgaon","MUKUL SHARMA","9999603202","","491 SEC 42","360 DEGREE","https://drive.google.com/drive/folders/1T9pf3s0wKAXhNh9SkmYMBTsf4nAR7GLH?usp=share_link","","","","","","","",""
"","GURGAON","SECTOR 42","491","204","2nd","3BHK","READY","1.9","WEST","NO","NO","	Near Golf Course Road
	Near Rapid Metro
	Near Galleria Market
	Near Supermart Market
	Wardrobe in Each Room with attached washrooms
	Modular Kitchen
	Italian Marble
	Chimney & Hob with Exhaust FAN","3BHK Brand New Builder Floor Available for Sale in SECTOR 42 Gurgaon","MUKUL SHARMA","9999603202","","491 SEC 42","360 DEGREE","https://drive.google.com/drive/folders/1T9pf3s0wKAXhNh9SkmYMBTsf4nAR7GLH?usp=share_link","","","","","","","",""
"","GURGAON","SECTOR 42","491","204","3rd","3BHK","READY","1.9","WEST","NO","NO","	Near Golf Course Road
	Near Rapid Metro
	Near Galleria Market
	Near Supermart Market
	Wardrobe in Each Room with attached washrooms
	Modular Kitchen
	Italian Marble
	Chimney & Hob with Exhaust FAN","3BHK Brand New Builder Floor Available for Sale in SECTOR 42 Gurgaon","MUKUL SHARMA","9999603202","","491 SEC 42","360 DEGREE","https://drive.google.com/drive/folders/1T9pf3s0wKAXhNh9SkmYMBTsf4nAR7GLH?usp=share_link","","","","","","","",""
"","GURGAON","SECTOR 42","491","204","4th","3BHK","READY","2.1","WEST","NO","NO","	Near Golf Course Road
	Near Rapid Metro
	Near Galleria Market
	Near Supermart Market
	Wardrobe in Each Room with attached washrooms
	Modular Kitchen
	Italian Marble
	Chimney & Hob with Exhaust FAN","3BHK Brand New Builder Floor Available for Sale in SECTOR 42 Gurgaon","MUKUL SHARMA","9999603202","","491 SEC 42","360 DEGREE","https://drive.google.com/drive/folders/1T9pf3s0wKAXhNh9SkmYMBTsf4nAR7GLH?usp=share_link","","","","","","","",""
